Name;Date;Station;Transect;Project Name;Aux4;Aux5;Height (cm);Latitude;Longitude;Depth;Camera;Photographer;Water quality;Strobes;Framing gear used;White balance card;Comments;Row;Column;Label
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;118;1186;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;464;1503;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;591;1822;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;392;2635;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;347;2593;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;244;3019;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1301;36;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1113;326;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1120;2019;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1397;2174;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1016;2794;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1007;3417;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1503;601;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1839;366;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1444;2972;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2619;503;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2334;2342;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2673;2827;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2329;3004;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2660;3000;SGR
MB28-T1-05.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2472;3027;SGR
